,key,val_accuracy,train_accuracy,depth,optimizer,lay_%dropout,lay_%gru,lay_%lstm,lay_%bgru,lay_%blstm,lay_%dense,lay_%conv1d,lay_%cl2d,lay_%pool,window_size,overlap%,batch_size,avg_num_nodes
808,BidirectionalLSTM,0.8733479976654053,0.930922269821167,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,10,0,16,204
809,BidirectionalLSTM,0.8722467422485352,0.9747840166091919,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,10,0,16,215
810,BidirectionalLSTM,0.8678160905838013,0.9653617143630981,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,50,0,16,204
811,BidirectionalLSTM,0.8678160905838013,0.9831932783126831,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,50,0,16,174
812,BidirectionalLSTM,0.8678160905838013,0.9736626148223877,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,50,0,16,174
813,BidirectionalLSTM,0.8645374178886414,0.9664255380630493,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,10,0,16,204
814,BidirectionalLSTM,0.8636363744735718,0.8682008385658264,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,400,0,256,180
815,BidirectionalLSTM,0.8563218116760254,0.9771469831466675,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,50,0,16,215
816,BidirectionalLSTM,0.8505747318267822,0.9280590415000916,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,50,0,16,204
817,BidirectionalLSTM,0.8505747318267822,0.9282640218734741,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,50,0,16,204
818,BidirectionalLSTM,0.8505747318267822,0.9325681328773499,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,50,0,16,215
819,BidirectionalLSTM,0.8484848737716675,0.929916262626648,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,400,0,256,135
820,BidirectionalLSTM,0.8333333730697632,0.790123462677002,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,50,25,64,215
821,BidirectionalLSTM,0.8333333730697632,0.7283950448036194,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,200,50,256,204
822,BidirectionalLSTM,0.8333333730697632,0.9382716417312622,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,200,50,256,215
823,BidirectionalLSTM,0.8333333730697632,0.9567900896072388,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,200,50,256,174
824,BidirectionalLSTM,0.8333333730697632,0.8641974925994873,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,200,50,256,215
825,BidirectionalLSTM,0.8333333730697632,1.0,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,200,50,256,174
826,BidirectionalLSTM,0.8333333730697632,0.8209877014160156,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,200,50,256,204
827,BidirectionalLSTM,0.8333333730697632,1.0,4,adam,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,200,50,256,283
828,BidirectionalLSTM,0.8333333730697632,0.4444444477558136,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,200,50,256,293
829,BidirectionalLSTM,0.8333333730697632,0.7592592239379883,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,200,50,16,204
830,BidirectionalLSTM,0.8333333730697632,0.9259259700775146,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,200,50,16,204
831,BidirectionalLSTM,0.8333333730697632,0.8518518209457397,7,adam,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,200,50,16,204
832,BidirectionalLSTM,0.8333333730697632,0.8209876418113708,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,10,50,256,233
833,BidirectionalLSTM,0.8333333730697632,0.6234568357467651,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,10,50,256,135
834,BidirectionalLSTM,0.8333333730697632,0.6851851940155029,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,10,50,256,135
835,BidirectionalLSTM,0.8333333730697632,0.6851851940155029,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,10,50,256,180
836,BidirectionalLSTM,0.8333333730697632,0.6543209552764893,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,10,50,256,180
837,BidirectionalLSTM,0.8333333730697632,0.8271604776382446,7,adam,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,400,50,256,204
838,BidirectionalLSTM,0.8333333730697632,0.7530864477157593,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,400,50,256,204
839,BidirectionalLSTM,0.8333333730697632,0.9753086566925049,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,400,50,256,174
840,BidirectionalLSTM,0.8333333730697632,0.40740740299224854,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,400,50,256,293
841,BidirectionalLSTM,0.8333333730697632,0.9876543283462524,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,50,256,215
842,BidirectionalLSTM,0.8333333730697632,0.8209876418113708,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,400,50,256,204
843,BidirectionalLSTM,0.8333333730697632,0.895061731338501,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,50,16,215
844,BidirectionalLSTM,0.8333333730697632,1.0,4,adam,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,400,50,16,283
845,BidirectionalLSTM,0.8333333730697632,0.9567900896072388,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,50,16,215
846,BidirectionalLSTM,0.8333333730697632,0.895061731338501,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,50,16,215
847,BidirectionalLSTM,0.8333333730697632,0.8148148059844971,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,400,50,16,204
848,BidirectionalLSTM,0.8333333730697632,0.8456790447235107,7,adam,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,400,50,16,204
849,BidirectionalLSTM,0.8333333730697632,0.9938271641731262,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,400,50,16,174
850,BidirectionalLSTM,0.8333333730697632,0.7962962985038757,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,200,25,16,204
851,BidirectionalLSTM,0.8333333730697632,0.8024691343307495,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,50,50,256,135
852,BidirectionalLSTM,0.8333333730697632,0.6790123581886292,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,50,50,256,106
853,BidirectionalLSTM,0.8333333730697632,0.9135802388191223,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,200,25,256,174
854,BidirectionalLSTM,0.8333333730697632,0.7962962985038757,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,200,25,256,204
855,BidirectionalLSTM,0.8333333730697632,0.8024691343307495,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,200,25,256,204
856,BidirectionalLSTM,0.8333333730697632,0.895061731338501,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,200,25,256,215
857,BidirectionalLSTM,0.8333333730697632,0.6234568357467651,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,10,25,64,106
858,BidirectionalLSTM,0.8333333730697632,0.8395061492919922,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,400,25,64,135
859,BidirectionalLSTM,0.8333333730697632,0.7654321193695068,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,25,64,106
860,BidirectionalLSTM,0.8333333730697632,0.6234567761421204,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,400,25,64,233
861,BidirectionalLSTM,0.8333333730697632,0.8271604776382446,4,adam,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,400,25,64,125
862,BidirectionalLSTM,0.8333333730697632,0.9876543283462524,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,50,50,64,215
863,BidirectionalLSTM,0.8333333730697632,0.7222222089767456,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,50,50,64,204
864,BidirectionalLSTM,0.8333333730697632,0.9444444179534912,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,50,50,64,174
865,BidirectionalLSTM,0.8333333730697632,0.6728395223617554,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,10,50,16,180
866,BidirectionalLSTM,0.8333333730697632,0.6728395223617554,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,10,50,16,135
867,BidirectionalLSTM,0.8333333730697632,0.7530864477157593,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,10,50,16,111
868,BidirectionalLSTM,0.8333333730697632,0.6666666269302368,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,10,50,16,135
869,BidirectionalLSTM,0.8152173757553101,0.8457350730895996,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,200,0,256,180
870,BidirectionalLSTM,0.8103448152542114,0.9166837334632874,7,adam,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,50,0,16,204
871,BidirectionalLSTM,0.8072687387466431,0.8759694695472717,7,adam,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,10,0,16,204
872,BidirectionalLSTM,0.7878788113594055,0.8169456124305725,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,400,0,256,180
873,BidirectionalLSTM,0.7241379022598267,0.5831099152565002,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,200,0,64,111
874,BidirectionalLSTM,0.7222222089767456,0.9591633081436157,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,400,0,64,135
875,BidirectionalLSTM,0.7183020710945129,0.9410200119018555,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,10,0,64,171
876,BidirectionalLSTM,0.7175572514533997,0.731540858745575,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,50,0,64,233
877,BidirectionalLSTM,0.7144432067871094,0.9258350133895874,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,10,0,64,204
878,BidirectionalLSTM,0.7121212482452393,0.7771966457366943,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,0,256,106
879,BidirectionalLSTM,0.7078280448913574,0.9358423352241516,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,10,0,64,204
880,BidirectionalLSTM,0.6957001686096191,0.9439464807510376,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,10,0,64,215
881,BidirectionalLSTM,0.6885336637496948,0.9921209812164307,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,10,0,64,174
882,BidirectionalLSTM,0.6685022115707397,0.6949166059494019,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,10,0,16,293
883,BidirectionalLSTM,0.6666666865348816,0.7839506268501282,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,50,25,64,215
884,BidirectionalLSTM,0.6666666865348816,0.9691357612609863,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,50,25,64,215
885,BidirectionalLSTM,0.6666666865348816,1.0,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,50,25,64,174
886,BidirectionalLSTM,0.6666666865348816,0.45679011940956116,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,50,25,64,171
887,BidirectionalLSTM,0.6666666865348816,0.48765432834625244,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,50,25,64,171
888,BidirectionalLSTM,0.6666666865348816,0.8641975522041321,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,200,50,256,215
889,BidirectionalLSTM,0.6666666865348816,0.9444444179534912,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,200,50,256,174
890,BidirectionalLSTM,0.6666666865348816,0.9938271641731262,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,200,50,256,174
891,BidirectionalLSTM,0.6666666865348816,0.7777777910232544,7,adam,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,200,50,256,204
892,BidirectionalLSTM,0.6666666865348816,0.7962962985038757,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,50,50,16,135
893,BidirectionalLSTM,0.6666666865348816,0.7037037014961243,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,50,50,16,106
894,BidirectionalLSTM,0.6666666865348816,0.8395061492919922,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,25,256,215
895,BidirectionalLSTM,0.6666666865348816,0.5185185074806213,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,400,25,256,171
896,BidirectionalLSTM,0.6666666865348816,0.8888888359069824,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,400,25,256,204
897,BidirectionalLSTM,0.6666666865348816,0.9197530746459961,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,50,64,215
898,BidirectionalLSTM,0.6666666865348816,0.3888888955116272,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,400,50,64,171
899,BidirectionalLSTM,0.6666666865348816,1.0,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,400,50,64,174
900,BidirectionalLSTM,0.6666666865348816,0.4197530746459961,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,400,50,64,171
901,BidirectionalLSTM,0.6666666865348816,0.8333333730697632,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,50,64,215
902,BidirectionalLSTM,0.6666666865348816,0.8456790447235107,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,50,64,215
903,BidirectionalLSTM,0.6666666865348816,0.8395061492919922,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,50,64,215
904,BidirectionalLSTM,0.6666666865348816,0.40123456716537476,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,200,50,16,171
905,BidirectionalLSTM,0.6666666865348816,0.9135802984237671,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,200,50,16,215
906,BidirectionalLSTM,0.6666666865348816,0.9320987462997437,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,200,50,16,204
907,BidirectionalLSTM,0.6666666865348816,0.9876543283462524,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,200,50,16,174
908,BidirectionalLSTM,0.6666666865348816,0.8148148059844971,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,200,50,16,215
909,BidirectionalLSTM,0.6666666865348816,1.0,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,200,50,16,174
910,BidirectionalLSTM,0.6666666865348816,1.0,4,adam,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,200,50,16,283
911,BidirectionalLSTM,0.6666666865348816,0.9567900896072388,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,200,50,16,215
912,BidirectionalLSTM,0.6666666865348816,1.0,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,200,50,16,174
913,BidirectionalLSTM,0.6666666865348816,0.9814814925193787,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,200,50,16,215
914,BidirectionalLSTM,0.6666666865348816,0.8827160596847534,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,200,50,16,215
915,BidirectionalLSTM,0.6666666865348816,0.9506173133850098,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,200,50,16,174
916,BidirectionalLSTM,0.6666666865348816,0.8024691343307495,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,10,25,256,215
917,BidirectionalLSTM,0.6666666865348816,0.7777777910232544,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,10,25,256,204
918,BidirectionalLSTM,0.6666666865348816,0.9135802388191223,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,10,25,256,215
919,BidirectionalLSTM,0.6666666865348816,0.9135802388191223,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,10,25,256,171
920,BidirectionalLSTM,0.6666666865348816,0.9814814925193787,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,10,25,256,174
921,BidirectionalLSTM,0.6666666865348816,0.604938268661499,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,10,50,256,106
922,BidirectionalLSTM,0.6666666865348816,0.6604938507080078,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,10,50,256,135
923,BidirectionalLSTM,0.6666666865348816,0.6234567761421204,4,adam,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,10,50,256,125
924,BidirectionalLSTM,0.6666666865348816,0.7839506268501282,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,50,25,16,204
925,BidirectionalLSTM,0.6666666865348816,0.7839506268501282,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,50,25,16,215
926,BidirectionalLSTM,0.6666666865348816,0.7530864477157593,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,50,25,16,204
927,BidirectionalLSTM,0.6666666865348816,0.4259259104728699,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,50,25,16,171
928,BidirectionalLSTM,0.6666666865348816,0.9012345671653748,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,50,25,16,215
929,BidirectionalLSTM,0.6666666865348816,0.4135802388191223,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,50,25,16,171
930,BidirectionalLSTM,0.6666666865348816,0.4135802388191223,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,200,25,64,171
931,BidirectionalLSTM,0.6666666865348816,0.4135802388191223,7,RMSprop,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,200,25,64,171
932,BidirectionalLSTM,0.6666666865348816,0.8333333730697632,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,200,25,64,215
933,BidirectionalLSTM,0.6666666865348816,0.37654322385787964,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,200,25,64,171
934,BidirectionalLSTM,0.6666666865348816,0.8456790447235107,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,200,25,64,215
935,BidirectionalLSTM,0.6666666865348816,1.0,4,adam,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,400,50,256,283
936,BidirectionalLSTM,0.6666666865348816,0.9876543283462524,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,400,50,256,174
937,BidirectionalLSTM,0.6666666865348816,0.9629629850387573,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,50,256,215
938,BidirectionalLSTM,0.6666666865348816,0.9135802984237671,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,50,256,215
939,BidirectionalLSTM,0.6666666865348816,0.6111111044883728,7,adam,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,400,50,256,293
940,BidirectionalLSTM,0.6666666865348816,1.0,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,400,50,256,174
941,BidirectionalLSTM,0.6666666865348816,0.9382716417312622,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,10,50,64,215
942,BidirectionalLSTM,0.6666666865348816,0.8148148059844971,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,400,25,16,204
943,BidirectionalLSTM,0.6666666865348816,1.0,6,RMSprop,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,400,25,16,174
944,BidirectionalLSTM,0.6666666865348816,0.8333333730697632,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,25,16,215
945,BidirectionalLSTM,0.6666666865348816,0.9382716417312622,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,25,16,215
946,BidirectionalLSTM,0.6666666865348816,0.9691357612609863,7,adam,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,25,16,215
947,BidirectionalLSTM,0.6666666865348816,0.8148148059844971,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,400,25,16,204
948,BidirectionalLSTM,0.6666666865348816,0.9320987462997437,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,400,25,16,215
949,BidirectionalLSTM,0.6666666865348816,0.9814814925193787,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,400,25,16,174
950,BidirectionalLSTM,0.6666666865348816,1.0,4,adam,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,400,25,16,283
951,BidirectionalLSTM,0.6666666865348816,1.0,6,adam,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,200,25,16,174
952,BidirectionalLSTM,0.6666666865348816,0.9135802984237671,7,adam,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,200,25,16,204
953,BidirectionalLSTM,0.6666666865348816,0.8209877014160156,7,RMSprop,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,200,25,16,204
954,BidirectionalLSTM,0.6666666865348816,0.9691357612609863,7,RMSprop,0.42857142857142855,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,200,25,16,215
